# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-5689192	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6783013	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6782589	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-5689142	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783098	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782629	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:Q9W418	-	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-912740	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6783093	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:Q9W418	-	-	physical association	reactome:R-DME-6782465	24243840
uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782465	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782465	24243840
uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	uniprotkb:P18101	ENSEMBL:FBgn0003941|ENSEMBL:FBpp0077159|ENSEMBL:FBpp0306837|ENSEMBL:FBtr0334787|ENSEMBL:FBtr0077470	-	physical association	reactome:R-DME-6782465	24243840
uniprotkb:P0CG69	ENSEMBL:FBgn0003943|ENSEMBL:FBtr0073179|ENSEMBL:FBtr0073177|ENSEMBL:FBtr0073178|ENSEMBL:FBtr0333142|ENSEMBL:FBpp0089269|ENSEMBL:FBpp0073035|ENSEMBL:FBpp0073034|ENSEMBL:FBpp0305348	-	uniprotkb:P15357	ENSEMBL:FBgn0003942|ENSEMBL:FBtr0080016|ENSEMBL:FBpp0079606	-	physical association	reactome:R-DME-6782465	24243840
